"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.0829230914677457,"-",295627398,"USD"
"AAPL","APPLE INC","037833100","2046251",0.07224284405221541,"-",179268257,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.05678906959890638,"-",90667726,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03798299530556345,"-",119486129,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.03007728893507304,"-",71571947,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.02534328712703893,"-",57791037,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.024002631359649494,"-",57689788,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.020098169063276473,"-",26804219,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.016193176428377764,"-",13764309,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.015878725708194055,"-",34361069,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014538470196295701,"-",32703819,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.013960431222457919,"-",22376096,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01374667477744394,"-",9654944,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.011146475017933448,"-",19901269,"USD"
"XOM","EXXONMOBIL HOLDINGS CORP","30233Q108","BVSRPD7",0.01007512115133332,"-",50586328,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.01004336087811572,"-",29378082,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.00941890227369935,"-",20253865,"USD"
"WMT","WALMART INC","931142103","2936921",0.007122146208367725,"-",53501027,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.007081140033306061,"-",9846484,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006888386995186768,"-",21560266,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0067838702800771785,"-",60271322,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.006427833014369733,"-",48200907,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.006278917958911533,"-",28016304,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006151506629711878,"-",5413870,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.006135456384519366,"-",79671111,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.0059272835036060225,"-",22844159,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.005638919435053784,"-",30146848,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0055217146208767975,"-",5620411,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.00548552151809543,"-",15265643,"USD"
