"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07759835537469634,"-",288667063,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06635592308619148,"-",175532191,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.05033768066928055,"-",88290550,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03384207334587277,"-",115559223,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02997828201279568,"-",69111082,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.026753685220960385,"-",56095910,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.024007864029810432,"-",55235972,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02379611983260843,"-",25870389,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.019632681046015933,"-",33377678,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.015544869474819865,"-",21781210,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.0142779460344641,"-",32335012,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013770326239839363,"-",9435437,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010796302752621539,"-",50104398,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.010028374862986326,"-",28624555,"USD"
"WMT","WALMART INC","931142103","2936921",0.009433412087754263,"-",52098233,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009183829270545743,"-",20050404,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.008027260134439556,"-",13335011,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007499630493169384,"-",5265047,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.007354919282229592,"-",9741299,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006865138265889262,"-",20989483,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.006483260347584443,"-",11821201,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.006226814152976538,"-",27759396,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.00609002684130834,"-",79810386,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.005977881655783995,"-",5559079,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005911889181547348,"-",22483925,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.005905546060160745,"-",12530140,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.005613892540380196,"-",50336295,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005534453449197816,"-",19339311,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.005253195044749571,"-",27134711,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005233555380267076,"-",46812015,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005227562431196768,"-",45987876,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.005129364108784292,"-",29483016,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.0051222906279951306,"-",14919229,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.004990835940457941,"-",9462186,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004830106847278477,"-",18490385,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.004756980862712733,"-",3562594,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004722213754166288,"-",37287617,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.004666146163865777,"-",15931749,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004461435427759646,"-",19977124,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.004432841356903319,"-",10755846,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004140687590956634,"-",11102936,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.003966101678975207,"-",8458466,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.0038486438791664993,"-",5545891,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.00381779870056256,"-",16240294,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.003767263832859512,"-",3222319,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.003622682685922916,"-",14345642,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0035333587304976904,"-",21250839,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0034727088853153754,"-",6395140,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0034619736025900986,"-",53253736,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0034462058434334953,"-",10791200,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003442123834717826,"-",50094411,"USD"
"T","AT+T INC","00206R102","2831811",0.0033567918436983655,"-",84195262,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.003345586329576922,"-",20650781,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0033020749180464213,"-",1559887,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.003276992575276368,"-",4462115,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0032471979136213143,"-",21201972,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0032262976288001564,"-",24732682,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0032196543597138717,"-",14740514,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.003177373553752066,"-",9299383,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.003159474745927724,"-",6381072,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.003069890662496108,"-",14531495,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.0030351135490263408,"-",11302085,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0030136529884991106,"-",4208434,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0029706318182114236,"-",13212035,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0028925834113709015,"-",5839864,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002704540877520419,"-",19828597,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0026859517299868095,"-",6657413,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002677027338382945,"-",1713892,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.002669043409571416,"-",7043150,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0026424303135329863,"-",67512631,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0026040914473603317,"-",12713023,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.002600769812817189,"-",7542033,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.002566673034133367,"-",24664628,"USD"
"DE","DEERE + CO","244199105","2261203",0.002531765856660404,"-",2984195,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0025077740505325265,"-",4610287,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.0024476244515163467,"-",12265993,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.002429945752005104,"-",8146290,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0023538783199824804,"-",7361205,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.002336219630317883,"-",382599,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0023180206747938593,"-",14666741,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0023095064850462265,"-",12952217,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0022561402240428496,"-",7545873,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.002250307353745705,"-",2421655,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.002225425109442105,"-",7461725,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.002210998010010746,"-",3686699,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002205065090480375,"-",11043295,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0022040746030714256,"-",4084823,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0021474267272181967,"-",15246928,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0021406333842820717,"-",1500671,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.002063705528853694,"-",24160867,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0020569121859175684,"-",9441255,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.002049658616508598,"-",4352700,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0020293486221634803,"-",3017366,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0020230055007768775,"-",6959207,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.001987758155910942,"-",1467855,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.001953201150754275,"-",43223117,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0019189542982206115,"-",17591812,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0019033766326071397,"-",19934273,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0019020859974985091,"-",12337501,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0018735219414121498,"-",4978269,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.0018596150979935718,"-",3215724,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.0018550528529584123,"-",4287610,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.001847509140773083,"-",13491427,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0018471489635334653,"-",3315681,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.0017744431857472742,"-",2984535,"USD"
"GLW","CORNING INC","219350105","2224701",0.0017503613353094924,"-",9272081,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.00174427834192928,"-",5719824,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0017326025964116683,"-",2637101,"USD"
"WDC","WESTERN DIGITAL CORP","958102105","2954699",0.001724388554363717,"-",4066098,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.0017050490375809032,"-",4781724,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0017040485452486315,"-",13089007,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0016761848337948622,"-",15075671,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0016670303289545753,"-",8771524,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0016537638006286514,"-",1595491,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0016525031802899891,"-",9226911,"USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS","G7997R103","BKVD2N4",0.0015715633506092014,"-",2591068,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.001557816585963787,"-",3704695,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0015522038239797423,"-",4663740,"USD"
"USB","US BANCORP","902973304","2736035",0.001550803134714562,"-",18455751,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0015387472021106867,"-",1164228,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0015276517421457926,"-",17078637,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0015069115360977984,"-",3015152,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.001504860526816641,"-",6780915,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0014986974940498473,"-",14527631,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0014940452047047831,"-",4809933,"USD"
"MRSH","MARSH + MCLENNAN COS","571748102","2567741",0.0014839602419954836,"-",5826270,"USD"
"MMM","3M CO","88579Y101","2595708",0.0014831798579763116,"-",6317643,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.001482059306564167,"-",5553463,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.001475716185177564,"-",4408930,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0014571270376439543,"-",8774974,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0014534452258611942,"-",1899702,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0014496733697685294,"-",7267976,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0014415793868004507,"-",6669846,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.001433985649998508,"-",2741604,"USD"
"CRH","CRH PLC","G25508105","B01ZKD6",0.0014220397715511827,"-",7971274,"USD"
"SNDK","SANDISK CORP","80004C200","BSNPZV3",0.001421639574618274,"-",1655785,"USD"
"BK","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0014170973394297599,"-",8293244,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.0014139057688898132,"-",2580997,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.00140951360755114,"-",3231546,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0013972575764808106,"-",2209052,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.001388093066717201,"-",1636890,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.0013702442835094723,"-",3005449,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.001357738129356075,"-",1198561,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.001348513590052529,"-",2648874,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0013314752056339406,"-",10038637,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0013296342997425603,"-",3139518,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0013274232116882395,"-",11094200,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0013227108928032395,"-",14110652,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.001318438790544439,"-",15345715,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.001317518337598749,"-",3175675,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0013152172052345239,"-",1771038,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0013102647681897785,"-",9586247,"USD"
"SLB","SLB LTD","806857108","2779201",0.0013089841380044707,"-",17742886,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0013086639804581438,"-",3024336,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.00130861395584153,"-",2642955,"USD"
"CSX","CSX CORP","126408103","2160753",0.0013067430351801819,"-",22093519,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0012799298406752978,"-",1981931,"USD"
