"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07037232844425682,"-",307156223,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06713918218729235,"-",189839154,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06118867401376228,"-",92808512,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03805171059152178,"-",116638806,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02509163360603694,"-",27279548,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020809671166473854,"-",73156416,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.019123897939408746,"-",34642699,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.017212246466600644,"-",59970991,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01685951304519901,"-",22871614,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01640067347292705,"-",58120655,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013407081410059304,"-",35523294,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.012932014779828487,"-",9849554,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.011369505166272068,"-",11528988,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.01053964421825273,"-",55469024,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010207869913018667,"-",20855229,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008612245896352618,"-",10300201,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008143572046661695,"-",5534682,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007972097463791876,"-",12379614,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007696047395814809,"-",29388967,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007348936419895833,"-",30052727,"USD"
"WMT","WALMART INC","931142103","2936921",0.0072020725414519045,"-",54224713,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006806260382953565,"-",5357701,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.0065198257982309405,"-",12096402,"USD"
