"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07693284468656657,"-",168482801,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.0679257527764628,"-",84731463,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03121633191037334,"-",101722220,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.028064947877106634,"-",28182644,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.019077007286593586,"-",67700903,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.018918562766939588,"-",30700590,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.017030198789700406,"-",25208464,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01658391621735338,"-",58235483,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016313135899079782,"-",20321769,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.012004248502418649,"-",10609464,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011632098784041745,"-",46072201,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.011539033938451229,"-",29614012,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011401535239963343,"-",33301048,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010309072589223714,"-",18440424,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.009910164858467062,"-",8976458,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.0097125902350163,"-",4756406,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.00959160095102203,"-",26851555,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008828309705928647,"-",9535249,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.00843878323063002,"-",11539865,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007854453639869296,"-",28915200,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.007355911193865548,"-",19858575,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.006835206653405698,"-",15676255,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006401156600130935,"-",5050658,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006383769873756017,"-",20127577,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.006280107499417485,"-",44300107,"USD"
