"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07685042215159636,"-",280765922,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06530217987009437,"-",170727450,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.05160329386264571,"-",85873852,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03639072548174261,"-",112396011,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.03144422290199761,"-",67219404,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.02637536435540981,"-",54560294,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.0250091294258907,"-",53723792,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.023572122124380913,"-",25162287,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.019501530194926463,"-",32464174,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.015699901291849908,"-",21184708,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.01357481925807684,"-",31450024,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01284542562613565,"-",9177083,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011643986075670874,"-",48733334,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009973832130554838,"-",27841123,"USD"
"WMT","WALMART INC","931142103","2936921",0.009535811775664307,"-",50672485,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.00905047977995615,"-",19501832,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.00900929093976876,"-",12970079,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007675180704406003,"-",5121083,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.007221133018453971,"-",9474575,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006950469214123233,"-",48958593,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006749787420263904,"-",20414743,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006513509344309181,"-",21868451,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.006157806642336272,"-",26392013,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.006153284573896947,"-",26999400,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.005906161537348799,"-",11497561,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0057104520178574885,"-",5406745,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005555501141777261,"-",18809769,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0055389735819061005,"-",12186970,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005521805729158575,"-",77625816,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005430143802076508,"-",45530789,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005220798045233871,"-",44729028,"USD"
