"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07122514623946725,"-",181358247,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06947618667535017,"-",92198565,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.035010436411506286,"-",112811545,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.030281455206298904,"-",30640414,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02079623555812544,"-",73414359,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.01966863932367595,"-",27535056,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01767470359050002,"-",61787599,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.017605314280038944,"-",34291090,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016215414488372375,"-",22570049,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.012381535448655829,"-",5444576,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012118304706686898,"-",35863465,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.01203383119698335,"-",11474295,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011414491722204202,"-",9892037,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010353393576946575,"-",19774411,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010197636508364194,"-",49690762,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009327957150585391,"-",29862672,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00877470700612901,"-",10272256,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.00873335257225077,"-",12405610,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008508614952076412,"-",29237371,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007370460775130042,"-",5492803,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.006837808089784664,"-",5647937,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006746585073876784,"-",31434642,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006742337969529598,"-",21903300,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006621165889164096,"-",21778002,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.006507271710614194,"-",12069974,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.005745006207850854,"-",17056019,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.00572024140222078,"-",85408551,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005656724261854759,"-",20042037,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005646734593883209,"-",48269106,"USD"
"WMT","WALMART INC","931142103","2936921",0.005526130788043033,"-",17696031,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005477189390765244,"-",7785189,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.0053851787663047185,"-",5430066,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005289000795325123,"-",8997546,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.005090353954673266,"-",4792097,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005037893243229851,"-",50247876,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0049672278075189175,"-",52300177,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004964964679146121,"-",6015617,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.0047113248160081615,"-",21528735,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004494094401405237,"-",45050619,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.004423638329993109,"-",49814441,"USD"
"INTU","INTUIT INC","461202103","2459020",0.004355774387994756,"-",3477014,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0042139151209616196,"-",22700157,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004209059863175047,"-",19709613,"USD"
"PFE","PFIZER INC","717081103","2684703",0.004003613667676288,"-",70103144,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0039672939466978835,"-",13806630,"USD"
