"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06942167308245993,"-",88472831,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06906191505237903,"-",291458933,"USD"
"AAPL","APPLE INC","037833100","2046251",0.058093282440571256,"-",178779498,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03972460075038391,"-",112248901,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.029965857757248127,"-",26061095,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.02302950681231422,"-",55781361,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02009457969070615,"-",69414105,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01794944926903982,"-",33301278,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017511656115148586,"-",21812461,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01639329942539273,"-",56256163,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014731998778293547,"-",33273358,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.012400020311745266,"-",9375928,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.011938453410684727,"-",20507383,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.010214056278042777,"-",5089973,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.00954104711049164,"-",51796239,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009024768572427004,"-",9690649,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008514593563728226,"-",5281866,"USD"
"WMT","WALMART INC","931142103","2936921",0.0079703588600108,"-",51616586,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007350650513659523,"-",27899790,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007281800701255501,"-",28646295,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.006843487246500289,"-",11819292,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.006672008088677277,"-",19299474,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006565006214843732,"-",21003791,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005729403027300537,"-",78778206,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.005647465647010384,"-",24386590,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.005552490727763329,"-",18498074,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.0055162097482869465,"-",10948314,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005319746143207309,"-",46063405,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005083289412102548,"-",47382110,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.005077035795949008,"-",11000188,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004946140105516014,"-",12768479,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.00492027514910497,"-",11385710,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.0047548394859327405,"-",19882510,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004687200373616043,"-",39126987,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004528308494386879,"-",20633665,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004328262817974494,"-",5664295,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004207763139035147,"-",21504685,"USD"
"INTU","INTUIT INC","461202103","2459020",0.004188291879779482,"-",3329719,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.00413652194381401,"-",8525022,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.004033772528964873,"-",2450567,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.003989747071243947,"-",19275699,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.003989536949741188,"-",30090491,"USD"
"T","AT+T INC","00206R102","2831811",0.003911181640783783,"-",85387276,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0038332265632602053,"-",7446557,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003816486883540407,"-",3711804,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0038005176493307253,"-",15845312,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0036091670008182226,"-",4246032,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0035326227390988837,"-",10827847,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0035145122667182296,"-",16331051,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.00348886743759579,"-",50127153,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0034638929961250094,"-",24849089,"USD"
