"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.07365809509986578,"-",84387644,"USD"
"AAPL","APPLE INC","037833100","2046251",0.07282705737767525,"-",166919564,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03476550366350906,"-",103126536,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.03111589980370773,"-",28054462,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020958167876630067,"-",67387183,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.019321339122506564,"-",25244290,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.018014199495701117,"-",57322647,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.017641818325317634,"-",31363892,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017117786765973385,"-",20713529,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.012967795708469246,"-",10520933,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.012350178143390443,"-",9056905,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011735735191882306,"-",33007572,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010835346684275857,"-",45953982,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.010801287186629713,"-",4982990,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010689654954856244,"-",18249979,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009585059679680688,"-",27350328,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009322778514331522,"-",26774447,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008922737146212476,"-",9449974,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008182601529324521,"-",11419014,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.007364132072216589,"-",5177111,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006816996937138836,"-",5033211,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006715339201000638,"-",28821306,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006681720343723924,"-",20152233,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.0063971167378416025,"-",20047506,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0059759847193130355,"-",15635129,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005883590445486713,"-",44204396,"USD"
