"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07115247084205514,"-",185253682,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06765423560278369,"-",299736831,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06256879492230286,"-",90566976,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.0360710587622184,"-",113821782,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02568813526000157,"-",26620604,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020768127457650935,"-",71389504,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.017182174785416855,"-",58522543,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017110590558767652,"-",22319166,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.016370423457958035,"-",56716751,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01436025395687139,"-",33806091,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013558754666902501,"-",9611474,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013079089338215078,"-",34665182,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.010797465888370654,"-",11250460,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.01074699585795681,"-",54129120,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010028953154149856,"-",20351421,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008537416726200165,"-",10051369,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008087177245605792,"-",12080606,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008053900632211645,"-",28678823,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008016593217736094,"-",5401050,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007970594075866637,"-",29326711,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007458342270942927,"-",21517983,"USD"
"WMT","WALMART INC","931142103","2936921",0.007372445199759,"-",52914505,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006720105553777758,"-",5228165,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005847412114683672,"-",11804050,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005847022037159665,"-",82236165,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005556094218164918,"-",19470932,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.005371367505578059,"-",30877117,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005246382666091058,"-",47249024,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005242181831217136,"-",20718711,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0048290797313058,"-",19715283,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0047241488773478845,"-",16730864,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004576019438103129,"-",41459274,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0045695181460363435,"-",49072751,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004540972472869258,"-",5855353,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004472908945923913,"-",7629737,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0043897724233714205,"-",5400741,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004339242381030806,"-",8737346,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004321588872572535,"-",4652742,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0042724791124988185,"-",18937461,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004084581769780926,"-",21191515,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.003979730931725371,"-",2508935,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.003943063644468702,"-",11219236,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0038569365275654883,"-",13206322,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0038410733749225322,"-",11120555,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0037773707146558306,"-",5905858,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.003754766222239008,"-",13568156,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.003700595456340993,"-",4320081,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003672149803051859,"-",51267436,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.003612507949829949,"-",22087482,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.00356206792537949,"-",6544062,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0035326620812620303,"-",3404642,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.003492954189715664,"-",47045990,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003385732880552681,"-",3846022,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0033712600042132375,"-",25021031,"USD"
"T","AT+T INC","00206R102","2831811",0.0033462750387011917,"-",87321260,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0033324222856050416,"-",16200284,"USD"
"PFE","PFIZER INC","717081103","2684703",0.003320419900250976,"-",69011125,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0032693397485816333,"-",7827770,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0032482155503584785,"-",408563,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.003184672921896498,"-",3899511,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0031404641358423573,"-",6839341,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003134242899433833,"-",25586515,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0031128286435646224,"-",10083232,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.003089053918575778,"-",6939333,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0029983358892746344,"-",15170507,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0029443751651203162,"-",7131864,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0029269617043691265,"-",7418402,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002827942025198088,"-",1695512,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0027728410744351333,"-",7929479,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0027327831133159407,"-",4847631,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.002644475563073405,"-",13761276,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0026329632751212976,"-",14137880,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0025613790484720934,"-",17930974,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0025429453849658084,"-",3142392,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0025341036277549797,"-",23227584,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0025284925126019546,"-",4174287,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0025003269149710813,"-",8766901,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0024414152068582113,"-",4964731,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0024150599690182426,"-",3942216,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0023976965182060284,"-",2582706,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0023694008947338194,"-",15615007,"USD"
"FI","FISERV INC","337738108","2342034",0.002358288686293514,"-",7009116,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0023401450804332855,"-",24680495,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0022915554237249113,"-",6041210,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.002291495411798141,"-",13795505,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002288724861178911,"-",15156348,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.002287154549095087,"-",13499919,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0022634798439841934,"-",5965865,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0022601791880118255,"-",8903627,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002221261453501269,"-",5986563,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0021989970286694777,"-",4579415,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002190005241641724,"-",18186117,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002164310134996229,"-",11271556,"USD"
"DE","DEERE + CO","244199105","2261203",0.002149637218900884,"-",3124313,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0020672508454330214,"-",5694104,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.002063000000620123,"-",13329909,"USD"
"ANET","ARISTA NETWORKS INC","040413106","BN33VM5",0.0020603094659032537,"-",3135900,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0020322738941137165,"-",8916522,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.002006178707956419,"-",15870910,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0019492573954147648,"-",2825608,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0019323440340533278,"-",8221744,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.001925942761864493,"-",20800707,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0019207317262232698,"-",14647231,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0019032682555331047,"-",52020002,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.00189597680643051,"-",16284809,"USD"
"KLAC","KLA CORP","482480100","2480138",0.001856048871152653,"-",1638620,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0018548086246660662,"-",6999224,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0018444565672981847,"-",9411599,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0018410258854844814,"-",1291889,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0018241825380376094,"-",3408248,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0017870251533789825,"-",1157495,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.001734694753235258,"-",24550523,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0017314040992506851,"-",2751199,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0017258730000000201,"-",2829468,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0017182314813245984,"-",3350237,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.001704148682509162,"-",3811803,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0016895057723772023,"-",1567241,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.0016819542715919363,"-",4389846,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0016803239475813424,"-",12463244,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0016787936434486989,"-",5523215,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.001672912474625207,"-",14681821,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0016488977019292815,"-",2648459,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0016337846983709543,"-",4452007,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0016308841219103887,"-",1867682,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0016178115238622524,"-",7054932,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0015870854173558454,"-",9961549,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0015830246103110531,"-",16695511,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.001566971419899991,"-",3337913,"USD"
"USB","US BANCORP","902973304","2736035",0.0015625305373189867,"-",19024079,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0015586697700300958,"-",3143859,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.001553718786071544,"-",2033763,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0015510682593058544,"-",4845777,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.001514360964098005,"-",683962,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0014736228678087482,"-",1908994,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0014721125676516952,"-",15336018,"USD"
"MMM","3M CO","88579Y101","2595708",0.0014628507269534748,"-",6697472,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0014622306037101814,"-",3293607,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0014615604705279128,"-",4176969,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.001450388250160837,"-",1675955,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.001438795946306369,"-",5640321,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0014373156521127009,"-",6931800,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0014308943759482758,"-",2710302,"USD"
