"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.0706920390676163,"-",165068280,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06419334959501047,"-",83014160,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.033431566385051154,"-",99660912,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.028829511023899298,"-",27611519,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02079671302662098,"-",66357737,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.01805417253549829,"-",24708562,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.017957196140403527,"-",57080159,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01721703306213536,"-",30091405,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017039833469612357,"-",19918707,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.01267935841818109,"-",10399119,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012055366856348426,"-",32640319,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.012013904193306361,"-",29026562,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011963004095736498,"-",45158431,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011295918585784324,"-",8798328,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010477013476906702,"-",18074689,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009784547973356972,"-",26318549,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.009487303813325023,"-",4654735,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008906075939442815,"-",11310949,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008889683025597074,"-",9346128,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.007778297509429003,"-",19871097,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007366042747495195,"-",28341772,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.0071689574896416156,"-",19728869,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.006732553703831267,"-",15364585,"USD"
