"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06613424450482304,"-",185338705,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.0608472185250954,"-",91718730,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.05409247059156243,"-",302151763,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.035969149917311004,"-",116369525,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02419024845230742,"-",27018432,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.021177212248505876,"-",22614466,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.01963196780265737,"-",71966183,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01775682895472856,"-",57831610,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01614689600799453,"-",58325748,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.014690272913675185,"-",9721267,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014593155400167535,"-",34497659,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.0145099787721598,"-",34525695,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012573093169570409,"-",21262449,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010452064225320449,"-",53706202,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.009690032288806005,"-",5476725,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.009628544806694065,"-",5275942,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00945397460529095,"-",10048027,"USD"
"WMT","WALMART INC","931142103","2936921",0.009136714753946264,"-",53521443,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.008921358986237951,"-",11354335,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008858266008728669,"-",28930256,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008610830249136787,"-",29704599,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007856416936743901,"-",12259630,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006846480555645802,"-",21780436,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.0064216126245946695,"-",47769256,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.005748032515250661,"-",19185759,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.00557177704228139,"-",81693780,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005153191484524211,"-",11807088,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.0051354313149424135,"-",21402168,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005094934937249163,"-",20623710,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005043060483479083,"-",8842721,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004978820723543126,"-",11409505,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004935412515688233,"-",49138393,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004817652918500447,"-",5875657,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004798197505331391,"-",40577676,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004541088885271039,"-",20014623,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.004489284235648671,"-",31215864,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004432533463559951,"-",16929607,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004362878896165871,"-",13242110,"USD"
"T","AT+T INC","00206R102","2831811",0.004308152444360759,"-",88572163,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.004241579231487048,"-",25287105,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.004121087300517446,"-",51964595,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.003977510140697839,"-",7710926,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0038281791247026568,"-",16431031,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.003804066777679194,"-",4397064,"USD"
"-","US DOLLAR","999USDZ92","-",0.003796857006422799,"-",2055327481.63,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.003678279703504689,"-",4720017,"USD"
"INTU","INTUIT INC","461202103","2459020",0.003629666100634805,"-",3454086,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0035655659489942687,"-",3849781,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0035513957070090166,"-",2542966,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0034719087268088433,"-",25773841,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0034610292517870908,"-",22304005,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.003438831532815119,"-",7231732,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.00343179128591745,"-",13645587,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0034053155698929283,"-",5370830,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.003352234501569566,"-",6630530,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0033461515686976423,"-",408180,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.003223445849043505,"-",3886335,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0031765972939085886,"-",13869693,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0031600437388800743,"-",19993029,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0031427422822689465,"-",18179523,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.003101657555330706,"-",5896606,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0030675831592268305,"-",6847378,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.003030766457320039,"-",25365303,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0030211334849359756,"-",11231454,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0029978986757694466,"-",15266542,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.00297560123658646,"-",7455508,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002965180474535377,"-",15385061,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.00291219912642303,"-",21033236,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0028882862198215974,"-",46532669,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.002877755765538398,"-",8020381,"USD"
"PFE","PFIZER INC","717081103","2684703",0.002845984906308973,"-",69900009,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0028339087887550383,"-",1796326,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0027948284380582026,"-",3168261,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0027704269024227965,"-",5916422,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.002738247190328208,"-",6966565,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0027240370602585502,"-",9254321,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.002697960225078089,"-",7896136,"USD"
"FI","FISERV INC","337738108","2342034",0.0026892646226775686,"-",7017077,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0026820349073789704,"-",23159168,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.002654811289771836,"-",4231909,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002641488669580212,"-",5019838,"USD"
"DE","DEERE + CO","244199105","2261203",0.002549137782159085,"-",3125079,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0025458968753010926,"-",15741357,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.002510905053255878,"-",10027031,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0024152334828079465,"-",8168825,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0023902037098431444,"-",15817501,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0023763226564698365,"-",4597748,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.0023733310501393816,"-",6057234,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0023364246000426763,"-",4874396,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0023220449456142923,"-",5766229,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0022615347215703013,"-",25014715,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.002252300630030299,"-",13512393,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0022250969564653667,"-",20900566,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0021884098908328945,"-",2584686,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0021503466862884133,"-",2862212,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.0021375525832151698,"-",4444778,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.00212537674545022,"-",9574069,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0020887594839654588,"-",14014562,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002081300412181526,"-",11423093,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.0020361670446760708,"-",3039027,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0020298746993610145,"-",7087779,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0020266138484608194,"-",3377944,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.002005503079788913,"-",9030332,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0019976850152453257,"-",15959199,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.001994703380935973,"-",7516724,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.001979376384502945,"-",6123122,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0019662033446278438,"-",3399619,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0019496099015149234,"-",1546349,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0018950031139630295,"-",4507672,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0018802046346483815,"-",1639497,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0018593032784196071,"-",53422612,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0018515450460026286,"-",3138021,"USD"
