"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07437582329765666,"-",163861514,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06664843058321925,"-",82013254,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.02849060213579592,"-",98241305,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02028556577559005,"-",65633078,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.020206447319355295,"-",27108194,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.017745707175606546,"-",57215840,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01684063968352938,"-",19854212,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.015083457208671837,"-",24527209,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.013303161814349965,"-",10296280,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.013094344745079563,"-",29637159,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.012516862095960217,"-",45378981,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.012183541565322422,"-",28810577,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011400585162264457,"-",32322784,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010897476264388056,"-",17906489,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.010664064806584155,"-",25996812,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.009930337220297764,"-",8690698,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009339701528226435,"-",9297603,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.00860807602643009,"-",27939043,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008580448630275241,"-",11231018,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.008075527935766946,"-",19603524,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.007828683157079054,"-",15176689,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.00764457058552973,"-",4605014,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007542479348796647,"-",19487856,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.007232051519248032,"-",42889032,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006482728468030754,"-",4889643,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.006286543925552896,"-",8070960,"USD"
"WMT","WALMART INC","931142103","2936921",0.0062214994254752845,"-",15453105,"USD"
"PFE","PFIZER INC","717081103","2684703",0.006076705843815904,"-",61856889,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0059640541350018915,"-",4321979,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005849290331771695,"-",11019727,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.005583726991196279,"-",19213738,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005561715163607688,"-",45269864,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.00548013426554174,"-",76911724,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.005285631390655916,"-",5426480,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005059367020118159,"-",6939516,"USD"
