"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07709956495978268,"-",287806335,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06712009022317426,"-",87676485,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06682268812966823,"-",175046784,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03721968296495912,"-",114473512,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.028089349911623804,"-",55477734,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02761508070921017,"-",25583015,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02553612904735016,"-",68611770,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.02185389150783999,"-",33098105,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.020552496736612306,"-",55080040,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.015590651101895555,"-",21628576,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014048475653414485,"-",32432931,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011321849207971031,"-",9376799,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.01019321160493634,"-",20034868,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.008576059665166523,"-",50281231,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00821512307551652,"-",9735939,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.00820731219304192,"-",5011609,"USD"
"WMT","WALMART INC","931142103","2936921",0.008135148816514141,"-",51766833,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.008050286521224977,"-",19545468,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008039622621652375,"-",28403651,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007246054918284752,"-",5230328,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.007119085681839415,"-",26822326,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006993403295763454,"-",20834313,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.006644237895538774,"-",11734154,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0066137624856283,"-",19138171,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.006140770157999788,"-",27625285,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.0061174173152500596,"-",80366503,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.0056618224065688024,"-",10681010,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.005635018011665548,"-",12506104,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005230717557242771,"-",22718596,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0048260280550339015,"-",46700472,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.004698190942758053,"-",45677927,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004692355225966686,"-",37778184,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0046041810367036156,"-",10985230,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004257200289431601,"-",18356681,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.004228899556889535,"-",5524692,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.004228550411440479,"-",11273723,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.004165375036329831,"-",15784703,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.004011661258486791,"-",13196659,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003941692510495936,"-",3570026,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.003813406496928443,"-",20524557,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.003798911973000483,"-",8415200,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.003776297323485902,"-",29454433,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.003744973988913435,"-",4452688,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.003660091742455752,"-",5529727,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0035971358301987973,"-",16144208,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.00352423426043587,"-",21201810,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0034268526069019772,"-",4226770,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003421565547244841,"-",24591731,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.003390252188256633,"-",2454649,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0033517264818493497,"-",14306295,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0033408730461758325,"-",6400572,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0032783859863790383,"-",3289356,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.003238004821299628,"-",14923464,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.003180096554677599,"-",12717936,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.003179338410273934,"-",9462573,"USD"
"C","CITIGROUP INC","172967424","2297907",0.003086735061599981,"-",21707956,"USD"
"T","AT+T INC","00206R102","2831811",0.0030529278065470856,"-",84319829,"USD"
"-","US DOLLAR","999USDZ92","-",0.003052429027334148,"-",2075612848.75,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.002972684206769721,"-",24280980,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0029017079247687324,"-",51706622,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.0028646386536632265,"-",14395978,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0028631522916086733,"-",382237,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.002855600774324801,"-",8916621,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0028094537215438355,"-",3209941,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0028094038436225414,"-",1698100,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.002807688043130037,"-",49718640,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002799039211577703,"-",20119598,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.002768364289982054,"-",3192220,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.002754757593053123,"-",13154493,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0027341480359745506,"-",6347748,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.002730038095259947,"-",12152359,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0027146058664116643,"-",10720144,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0026980862988791785,"-",7344242,"USD"
"KLAC","KLA CORP","482480100","2480138",0.002651929270513954,"-",1555891,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0026307511051326324,"-",17471233,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0026156281193963717,"-",3684677,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0026049043663182183,"-",5001981,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002597741896820437,"-",14630069,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.002513827282035853,"-",4590152,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.002490294878769468,"-",7875401,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0024611063192283727,"-",7513691,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0024399780317683455,"-",7540249,"USD"
"PFE","PFIZER INC","717081103","2684703",0.002432097320203935,"-",67036751,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0024293440589485205,"-",7485941,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.002369919503519162,"-",6608097,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0022853764269262764,"-",4056875,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.002262602168063556,"-",6992102,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.0022559285021944544,"-",2938818,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.002242212073838676,"-",6911811,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.002093366381113905,"-",5850886,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.002092917479822261,"-",15106276,"USD"
"DE","DEERE + CO","244199105","2261203",0.002049942662835577,"-",2969495,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.002041642976732299,"-",7885327,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002023696900650812,"-",10941331,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0019811610093715126,"-",3682799,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.001980752010416904,"-",8690702,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.001977310433847636,"-",4775511,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0019506257459554865,"-",14724733,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0018806270712118554,"-",19804914,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.001878671856697141,"-",3022674,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.001870880925391059,"-",43419118,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0018458621600701206,"-",5705560,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.001833711898442966,"-",12968311,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0018187684732233623,"-",4371045,"USD"
"HOOD","ROBINHOOD MARKETS INC   A","770700102","BP0TQN6",0.0018023985394547575,"-",9123880,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0017872057246286852,"-",14990513,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0017383253617608222,"-",2421969,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0017156109564036542,"-",9167000,"USD"
