"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06995422073185009,"-",171049062,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06561802872838561,"-",88199591,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.05559182967967766,"-",291901522,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03448398636499551,"-",108636861,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.024107106679143855,"-",26018713,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.019467449902136943,"-",69740226,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.018288925130314583,"-",21494311,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.016325578013459154,"-",58019009,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01582967631438474,"-",9468234,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013415601378555074,"-",34094019,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.013121595793289772,"-",51716256,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.012847449498544909,"-",32918172,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.01207982385770242,"-",10927452,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011110792579480005,"-",53259585,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009670433472257612,"-",18690093,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009112681694490761,"-",28021519,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008702313078832255,"-",28584520,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00859532915893182,"-",9747457,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008532057699567053,"-",5254818,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007846151437660487,"-",11766278,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007508523479366918,"-",20962512,"USD"
"WMT","WALMART INC","931142103","2936921",0.007198732560860318,"-",50716062,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006566708638102708,"-",30088490,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006308487812721766,"-",5116189,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.006064961260770262,"-",46031973,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005798742666676703,"-",80778443,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.00555036139904858,"-",5319149,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.005362078508580095,"-",16325709,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005222012454017335,"-",20349087,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005197608749234657,"-",11503038,"USD"
