"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.0667293625433346,"-",88289585,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06552229764494714,"-",290855309,"USD"
"AAPL","APPLE INC","037833100","2046251",0.0627087380447732,"-",178409226,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.038315732659205064,"-",112016431,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02770743823187021,"-",26007125,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.021172751438749794,"-",55665819,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.019350721941502214,"-",33232314,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.019153388529186154,"-",69270339,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.018626118774681687,"-",21767269,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01563855034938851,"-",56139655,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014781234183858584,"-",33204436,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012431944938364454,"-",20464921,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011790373699711799,"-",9356524,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.010069627545066684,"-",5079431,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009384749222163542,"-",9670573,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009304178833442435,"-",51688929,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.00899609615853755,"-",5270904,"USD"
"WMT","WALMART INC","931142103","2936921",0.008419195364781133,"-",51509654,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007563570256838627,"-",27841998,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007472373222213172,"-",11794806,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007197581367387163,"-",28586949,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006417343406566467,"-",20960279,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005845335672929851,"-",78614994,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005506573811261564,"-",45967981,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005503882127882777,"-",11362106,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.005306268540345132,"-",10925634,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.005244219735022282,"-",24336064,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.005234693777488441,"-",18459770,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005142636204682408,"-",19259490,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005004960102047821,"-",47283956,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004948915051473191,"-",39045927,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.00491369302361697,"-",12742019,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004872066990695981,"-",10977382,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.004634468396535193,"-",19841308,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004618048127298813,"-",20590909,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.0045096903603513636,"-",8507340,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004305142436079524,"-",5652577,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.00423220682214657,"-",2445485,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004049632640253214,"-",21460123,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.003973274886113776,"-",4237254,"USD"
"T","AT+T INC","00206R102","2831811",0.003929877745542062,"-",85210330,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.003927826462669754,"-",7431143,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0038149558734032266,"-",3704118,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0037999464865326777,"-",30028121,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003787028407566092,"-",24797597,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0037498951844483538,"-",19235757,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0037055974806644073,"-",3322831,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003661179701785497,"-",50023446,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.003585982673564047,"-",5167114,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0035786180677395644,"-",16297241,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0035642490813754925,"-",15812468,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.003475933849029183,"-",392921,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.00338879935511669,"-",10805419,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0033372070893136563,"-",5672865,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0033308831343121987,"-",13127937,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.003312541663556388,"-",6960748,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0032850544730674562,"-",6587692,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.003250092607916991,"-",3738950,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0032299700232525422,"-",14687195,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0031124265115403172,"-",4539892,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.003086220122064339,"-",17492997,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.003048586586050916,"-",8902620,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0030456447462242882,"-",24407540,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0029845265228874134,"-",20225875,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.002960001184740937,"-",13342537,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0028897172291551137,"-",6375854,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0028618097758338064,"-",7717479,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.00284504929382836,"-",1727780,"USD"
"C","CITIGROUP INC","172967424","2297907",0.002806625263439755,"-",22278185,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0027613769651540073,"-",7171853,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0026747828091688544,"-",4078187,"USD"
"DE","DEERE + CO","244199105","2261203",0.0026579923083896667,"-",3005890,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.002657061726403693,"-",9645538,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.002642242458433504,"-",44760493,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.002611413177801397,"-",6701013,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0025677858932976684,"-",4690044,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002565694585393705,"-",4828559,"USD"
"PFE","PFIZER INC","717081103","2684703",0.002554527601562017,"-",67252944,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0025249491031691215,"-",14805909,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.00252280776397559,"-",7857396,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0024780797911013548,"-",7594900,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0024687839774995284,"-",7559802.24,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.002333389301669264,"-",3276337,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002308663838364513,"-",15140307,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.002297356766922033,"-",5690320,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.0022472454272902272,"-",5837305,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0022244511717628207,"-",5886975,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0022237807524826026,"-",3047050,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.00218825853688897,"-",15215671,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0021653842312982542,"-",4421889,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0021555480797690874,"-",13220220,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.0021396381296863057,"-",15231759,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.002135905795484496,"-",2922582,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.002119745688953872,"-",8684802,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.002077129036499427,"-",14369764,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0020706449813713496,"-",1576839,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002024766288837039,"-",11008348,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.002002992671616829,"-",6830561,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.00197356426709264,"-",20142610,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.0019697919078591752,"-",12278928,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.001969031432257734,"-",4283446,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.001968260950398379,"-",5544154,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0019367112191964854,"-",2485583,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.001918729973725568,"-",13477178,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0019059719948856014,"-",13022309,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0018997080774316257,"-",2661007,"USD"
"FI","FISERV INC","337738108","2342034",0.001875242776832631,"-",6762903,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.001875082676706012,"-",24107106,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0018512677828714079,"-",51371031,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0018462146226249896,"-",2751516,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0018014666372349268,"-",3719303,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0017952927761021743,"-",1490035,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0017883884581417217,"-",7227686,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0017807236645798283,"-",9206053,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.0017407186454408588,"-",3253663,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0017382971310257434,"-",3255423,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0017314828693865143,"-",1529541,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.001718154533845467,"-",3017432,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0016826823495414032,"-",1154637,"USD"
