"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07611629204266185,"-",289726640,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06339675076014409,"-",176176870,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.058714667579325294,"-",88615541,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03896122963235718,"-",115987102,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.032572918461047144,"-",69373439,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.02605732939213698,"-",55441717,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.025769470493724838,"-",56304416,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.024597867522210323,"-",25966613,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.020542319541888936,"-",33502743,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.014892551312636478,"-",21863479,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.014176928565601633,"-",9468273,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013766300006382348,"-",32457341,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009552185768240504,"-",50281007,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.00931233161249347,"-",20121293,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008961127997549834,"-",28716279,"USD"
"WMT","WALMART INC","931142103","2936921",0.008665509346427647,"-",52282810,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.007336477150266126,"-",13383112,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.0072783488227672185,"-",5283968,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.007263776844991668,"-",9776315,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.006872886782704492,"-",19411052,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006551415587849093,"-",21062727,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.006459764729683778,"-",11861874,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.006426232225042164,"-",27235739,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006100083235815285,"-",50521286,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005870711728009457,"-",80101413,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.0058679190149518575,"-",27860704,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.00534938201798194,"-",10797542,"USD"
