"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07502291385212705,"-",167642633,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06959940141804531,"-",83905716,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.030879517417431526,"-",100490099,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.026969502817373422,"-",27728809,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02069971091876947,"-",67135374,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.0181260756733296,"-",58525431,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.016921704059213487,"-",25098715,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016555130489896815,"-",20316675,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.016048778717616546,"-",30327621,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.013017937872268737,"-",10536255,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.012145883703653947,"-",46436224,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011490631445803888,"-",33075741,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.0114450901271508,"-",29481644,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010368140078527332,"-",18323697,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.00972878923097215,"-",8893268,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009639799411519646,"-",26602367,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.00946330176803255,"-",4712333,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008793990580677447,"-",9514304,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008411515601065898,"-",11492635,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007955962225779278,"-",28589853,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.007752398138950208,"-",20060292,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.007069438574874754,"-",15530109,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006750268831966112,"-",19941699,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.0066384282453266375,"-",43888090,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006342910348209243,"-",5003427,"USD"
"PFE","PFIZER INC","717081103","2684703",0.006005095500786079,"-",63298061,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.0059411393877171976,"-",11276603,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005921543002360098,"-",8258876,"USD"
"WMT","WALMART INC","931142103","2936921",0.005820046343198336,"-",15812990,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0057306760114088015,"-",46324521,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.005689470530701357,"-",4422833,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005588284289498753,"-",78703567,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.005571461638808958,"-",5162543,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005468693267362908,"-",7101141,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005299555533552596,"-",18181189,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.005066802145080221,"-",19661455,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.004973626689920376,"-",5021719,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004950275248605732,"-",5552763,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004624356418456065,"-",20599580,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0045975803661081425,"-",47435444,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004538400684217257,"-",17329929,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.004427591486280787,"-",10216635,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004382490760860052,"-",42968645,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.004288634388886573,"-",7390992,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.00409267053531557,"-",22408143,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.004050263436701712,"-",47359579,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.003967872502251932,"-",17480688,"USD"
"RTX","RAYTHEON TECHNOLOGIES CORP","75513E101","BM5M5Y3",0.003925385295777647,"-",16519542,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0038932420167810742,"-",23975060,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0037442013424555357,"-",14046580,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0037052188548749574,"-",7534210,"USD"
"INTC","INTEL CORP","458140100","2463247",0.003612333790709162,"-",46650191,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.00359455985917679,"-",12570787,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0035382039793659774,"-",6818758,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.003493313537078864,"-",13800644,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0034630027253895732,"-",8229925,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.003452238231644615,"-",3712166,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.003389774127476199,"-",6899379,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0033779782450282358,"-",3172801,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.003345454453694632,"-",6341210,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.003338985743965104,"-",10195538,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0032891286143314803,"-",5868297,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.00324738240556615,"-",6021249,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0032109333290715946,"-",10393177,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.0032088204842528173,"-",12263353,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.003189224098895717,"-",12960175,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0031653719834534005,"-",9506746,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0031370638682748,"-",2692977,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.00310713356892254,"-",14999340,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0031035587556509582,"-",2289213,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.003073338065304649,"-",14732439,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0030566656168531554,"-",3818748,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.00305072762169896,"-",3951363,"USD"
"T","AT+T INC","00206R102","2831811",0.003023551030048899,"-",80378008,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.002879617231825619,"-",2561882,"USD"
"BLK","BLACKROCK INC","09247X101","2494504",0.002852110195251294,"-",1691300,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0028357481647589577,"-",436696,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0028243628350956857,"-",15376431,"USD"
"DE","DEERE + CO","244199105","2261203",0.0027983578209043783,"-",3049279,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002797586782747763,"-",6710858,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0027087872194637742,"-",14061831,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.002616853436140557,"-",3802023,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0025415520473386186,"-",5715558,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0025166084622979764,"-",13027423,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0025064648044713323,"-",14480181,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002502088912595475,"-",4672547,"USD"
"C","CITIGROUP INC","172967424","2297907",0.002498013425196221,"-",21805936,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.002478146675810178,"-",5242063,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002436009941225263,"-",5583790,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.002393032074105859,"-",2898929,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002312834092335284,"-",17200216,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.0023089188206568854,"-",1521326,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.002256848711378949,"-",20131052,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0022306033736063584,"-",5247429,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0022228729650750957,"-",4672502,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0022183668979260437,"-",1212216,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0021670778402872763,"-",6679191,"USD"
