"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07110538866386125,"-",188301639,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06608957956414314,"-",305576247,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06268015027855053,"-",92618080,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.041334797213642124,"-",116579226,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.026604504099079232,"-",27156692,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.02365004227275943,"-",34790139,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.022595663586106936,"-",72787808,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.021058908320382798,"-",58182473,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.018539133797035017,"-",59286893,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01661989717641697,"-",22833414,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014049651585618578,"-",35071438,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01163529598683724,"-",9815200,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010808555573785095,"-",21527181,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.00988969698764401,"-",11464066,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009691980419578885,"-",54750714,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008467234461190198,"-",10211065,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.00809205156962577,"-",5519672,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.00797675180194523,"-",12373574,"USD"
"WMT","WALMART INC","931142103","2936921",0.007840563672686453,"-",54072627,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007435259664020426,"-",29337193,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.007170201809988994,"-",5324683,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.006902352194028251,"-",29992343,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.006217682551443075,"-",83156977,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.006071593637913563,"-",11908930,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.005987990338709021,"-",22013469,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005232948354348571,"-",20819713,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005031632407510298,"-",20021282,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.005007044961375724,"-",31512417,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.005000743555878137,"-",41476150,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.0047359249957263615,"-",48296792,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.00472801832711942,"-",49655099,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0043034411905628275,"-",7784231,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.004294108729256274,"-",2566077,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0041714207630413795,"-",4764892,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.004085723642389853,"-",4436591,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.00402994822727355,"-",5931537,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.00402337761616135,"-",11518600,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004000744403377294,"-",8927332,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.00392816856379353,"-",17091194,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0038741778821963207,"-",22559236,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0038588331621634297,"-",13482646,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0038498097887847645,"-",20215927,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.0038107151511960926,"-",21606479,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0037616499352884545,"-",3910700,"USD"
"-","US DOLLAR","999USDZ92","-",0.0036576268916866665,"-",2304044195.23,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.003643967199389681,"-",19369133,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.003632590769527739,"-",5483775,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.003612131142817218,"-",13839686,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.003579367822461091,"-",6014426,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0035630858680662167,"-",11363922,"USD"
"INTU","INTUIT INC","461202103","2459020",0.003444774985733349,"-",3491772,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0034371175815843813,"-",6932427,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0032026494618355426,"-",15453383,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0031784109859421326,"-",52440388,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0031588586818586373,"-",412009,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.003134660088278503,"-",16580842,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.003117660252244664,"-",3955336,"USD"
"T","AT+T INC","00206R102","2831811",0.0031089359962155672,"-",89384184,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.003025133285444646,"-",8007818,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0029384291363829048,"-",70594999,"USD"
"C","CITIGROUP INC","172967424","2297907",0.002927341853292213,"-",23559688,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002917411157286521,"-",1813852,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.002908178401763157,"-",10269910,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0028801112237952634,"-",7067101,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.00285880409792763,"-",6696086,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.002823956926702839,"-",18359908,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.002822989780605899,"-",8100043,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0028178250210366736,"-",25617385,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0028090608826943017,"-",7297854,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.002788441726730677,"-",26208919,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0027679023353936036,"-",7552532,"USD"
