"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.0718783649398942,"-",164292516,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06510616572159691,"-",82624100,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.033281604305802535,"-",99192593,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.029518208759414202,"-",27481719,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020340567243925932,"-",66046085,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.018370399078151214,"-",24592490,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01827787206271869,"-",29950121,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01755544305499415,"-",56812067,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01668035297520773,"-",19825163,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.012508914191122157,"-",10350279,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012184944587082061,"-",32487067,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.011740116633659295,"-",28890162,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011606773289654525,"-",44946263,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010335664782696317,"-",17989769,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.009819168158221696,"-",4632823,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009778361833651552,"-",26194953,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.0094625154793175,"-",8756968,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008834384195397369,"-",11257797,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008751541053998653,"-",9302216,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.007419608214266116,"-",19373361,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007120398515426096,"-",28208628,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006973669816610135,"-",19636293,"USD"
