"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07173800812104315,"-",180577677,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06904855815890053,"-",91704757,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.034846545465857255,"-",112325995,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.030495149129399688,"-",30476334,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02014970269436534,"-",73098369,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.019376632269650695,"-",27416526,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.017697148063370697,"-",34107298,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01713850978878229,"-",61521649,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.0164013525367442,"-",22472939,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.012462050384925,"-",5421176,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012133926422463739,"-",35709115,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.012064473018558994,"-",11412807,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011507759020019052,"-",9839061,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010315216357423208,"-",19668459,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.01027895422276895,"-",49476922,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009384474940840975,"-",29734152,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008772555157428712,"-",12352240,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008769095448678361,"-",10217264,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008583706905439081,"-",29111551,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007477098622437697,"-",5469133,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.006859076989586775,"-",5623637,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006757399439626885,"-",21809070,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006716401392418112,"-",31266306,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006633009450089764,"-",21684312,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.006401607777505034,"-",12005350,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005748490540039598,"-",85040991,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.005747453624448715,"-",16964627,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005703564177996133,"-",48061386,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0056417480562319326,"-",19955817,"USD"
"WMT","WALMART INC","931142103","2936921",0.0055221737419870855,"-",17601279,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.0053931674840020875,"-",5400946,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005340135233733736,"-",7751709,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005248487848047199,"-",8949386,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.005083398921567904,"-",4771487,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005064385478954303,"-",50031606,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004979069260577486,"-",5989697,"USD"
"INTC","INTEL CORP","458140100","2463247",0.004901470087078975,"-",52075087,"USD"
