"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07421158428039554,"-",294446581,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06704991519060324,"-",178553236,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.044268882900778274,"-",90308493,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03669197619781899,"-",119006930,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.032846611119943754,"-",71286719,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.027119432797053172,"-",57561502,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.02623304849635318,"-",57461514,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02087456677451012,"-",26699218,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01856971418610754,"-",34228474,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.018054351042901772,"-",13710783,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.014621240563697556,"-",9617908,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.014209444890333612,"-",22290035,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013883228810101657,"-",32578470,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.013678737679252234,"-",19825443,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009482793573321737,"-",29269456,"USD"
"INTC","INTEL CORP","458140100","2463247",0.00930802284442384,"-",57446462,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009038324413421625,"-",20181785,"USD"
"2670549D","EXXONMOBIL HOLDINGS CORP","30233Q108","BVSRPD7",0.008761582476619552,"-",50399735,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.008012656282025006,"-",9650137,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.007589796518105761,"-",15206957,"USD"
"WMT","WALMART INC","931142103","2936921",0.007400250389647539,"-",53310858,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0071645822678284895,"-",48000506,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.007083312581928143,"-",5600937,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006880477572839028,"-",21484182,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.0065392865603045415,"-",9812318,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006359098517455763,"-",5391216,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0060637501524430145,"-",12678200,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.006004259465354412,"-",11035135,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005906119286100581,"-",79335020,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.005416416053542456,"-",12102661,"USD"
"KLAC","KLA CORP","482480100","2480138",0.005394118269600979,"-",15885707,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.005321328725244372,"-",28295156,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.004878854892766316,"-",47049916,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.004842180774748924,"-",51165013,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.004807901049637999,"-",22747653,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.00480115684295145,"-",30021333,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.004724646012952708,"-",3265125,"USD"
"SNDK","SANDISK CORP","80004C200","BSNPZV3",0.004664806143565244,"-",1799453,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0046622521244650125,"-",3584591,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.004474421977589759,"-",27898191,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.004426863348485051,"-",9857848,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004294104238458547,"-",18944693,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.004212116234686261,"-",11065344,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004171680924478293,"-",11424673,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004077830699181884,"-",37197353,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.004004602182792424,"-",16369452,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.003937868457161756,"-",14571007,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.003824962854984711,"-",5619922,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.003747863403396462,"-",20617980,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0037058617611621806,"-",20731730,"USD"
"MRVL","MARVELL TECHNOLOGY INC","573874104","BNKJSM5",0.0036933510582258886,"-",10642655,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.0032862543809408875,"-",14958735,"USD"
"WDC","WESTERN DIGITAL CORP","958102105","2954699",0.0031979411892406836,"-",4189654,"USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS","G7997R103","BKVD2N4",0.003181888780130242,"-",2725534,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.0030511150208886832,"-",12381188,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.003021763754510238,"-",6555919,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0029924923012286746,"-",16618789,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.002974085405760207,"-",12815953,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.0029692766666730517,"-",8639368,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0029587014313361545,"-",4518379,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.002945512317076363,"-",5936241,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0028647614163057515,"-",6471036,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0027936379703465608,"-",25356262,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.002719501579980066,"-",50771603,"USD"
"GLW","CORNING INC","219350105","2224701",0.0026801337699428984,"-",9522913,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0026726113855617467,"-",9585259,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.002668431174612539,"-",12554698,"USD"
"-","US DOLLAR","999USDZ92","-",0.002640197291590445,"-",2069734912.22,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.00259594092936924,"-",13445928,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.002577843309651191,"-",21114355,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0025575707830431007,"-",7219080,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0025203679032588643,"-",8583336,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.00249033822555692,"-",21178747,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0024832248832972895,"-",4721400,"USD"
"DE","DEERE + CO","244199105","2261203",0.002445632914665752,"-",3054683,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0024286127717556135,"-",19877450,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0024259091030987274,"-",15096820,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.0023561923629720864,"-",3271441,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0022941376801461407,"-",24751502,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.002210294021871342,"-",4306170,"USD"
"T","AT+T INC","00206R102","2831811",0.002207191287730045,"-",84486783,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0021955784821336786,"-",1755624,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.002195099603552385,"-",9421869,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0021104677909458748,"-",69282145,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.002074222668324225,"-",15514257,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.002071119934182928,"-",9946808,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0020411401396665343,"-",7105300,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.001977279685523628,"-",11330778,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0019770103163216507,"-",7566839,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.001967841786817303,"-",4385906,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0019604690519928053,"-",3086025,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0019516297515130964,"-",3686873,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0019504824382454145,"-",14813462,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0019278853551906287,"-",6810228,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.001908171520260714,"-",3517643,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0018927177093768894,"-",7659298,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0018848162127855473,"-",1533050,"USD"
"VRT","VERTIV HOLDINGS CO A","92537N108","BL3LWS8",0.0018542677499538678,"-",4667706,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0018529707871295315,"-",20304746,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0018276899886920804,"-",13858029,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0017676904931108526,"-",24829687,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.001692446696025116,"-",12540309,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0016771325580608354,"-",4195273,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0016631552894693321,"-",13706892,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0016614193546121436,"-",2687773,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.0016595337701983002,"-",4865038,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.001639720168897283,"-",2463359,"USD"
