"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.07241479579950379,"-",88388885,"USD"
"AAPL","APPLE INC","037833100","2046251",0.0560756761326464,"-",172668039,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.049500788573982595,"-",29381628,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03913743852203903,"-",108736101,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.026333003014560253,"-",26170774,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.021186461386684948,"-",70100618,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.017910512636822515,"-",58689997,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017126576561992977,"-",21627590,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013980249853766268,"-",9478701,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.013398376947719288,"-",5234518,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013002209858324783,"-",34364876,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011173098826354,"-",47236771,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.010957969723857774,"-",32959888,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009995698614829499,"-",18813954,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.009577638605968204,"-",10994499,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00891275213786104,"-",9814302,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.00852745670323592,"-",28017813,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008320147212977492,"-",28617958,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008033614278835362,"-",11839310,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007390720470147004,"-",30124247,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007382292444201929,"-",5278167,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006866696736267399,"-",20987551,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.006678178252968166,"-",11515026,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.0064965119043722055,"-",20632428,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.006213928672329782,"-",19207163,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006163849242424197,"-",5147940,"USD"
"WMT","WALMART INC","931142103","2936921",0.005969705425831447,"-",50876182,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.00580642115039143,"-",81848764,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.00534519369029903,"-",16344909,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005275545281808552,"-",46257534,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0050998234343525494,"-",4592409,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.005070549758436817,"-",5376593,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.005026524543618406,"-",5764481,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004935063007622745,"-",21756045,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004718358013884719,"-",42810530,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004684775572042037,"-",7460805,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004604195664810964,"-",48336857,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.0044843980084484925,"-",8623088,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004469606573565007,"-",18966100,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004439774353918004,"-",20632451,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0043762599524763066,"-",13232449,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.004367213538828753,"-",6063968,"USD"
"INTU","INTUIT INC","461202103","2459020",0.004052942924031889,"-",3332262,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.00400894763119908,"-",9897898,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.003922243690914426,"-",12938752,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003919889828046926,"-",49978359,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.003919560686205284,"-",10884509,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0037213474795704153,"-",7819372,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0036309132650804857,"-",2438709,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0036238716244683883,"-",47134696,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0036214778656200835,"-",50294459,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0036028663905745104,"-",14014001,"USD"
"-","US DOLLAR","999USDZ92","-",0.003576794367118387,"-",1847870955.92,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.003530265679504455,"-",10797018,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0035207804100680458,"-",24464424,"USD"
"PFE","PFIZER INC","717081103","2684703",0.003419693968703159,"-",67124109,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0033223378015435475,"-",7246820,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0032816738231079634,"-",6362935,"USD"
