"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07274626636114866,"-",188872119,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.058936714651981095,"-",92899262,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.05803845286149456,"-",306503625,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03890500440770295,"-",116934223,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.028460467089926896,"-",27239702,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02037230842803136,"-",73010905,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.018540661316048687,"-",22903740,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.017862296845771827,"-",58360980,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01675785692624774,"-",59469310,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.015498243047929962,"-",34897153,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.014643890674557422,"-",9845773,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014372278708120505,"-",35179673,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012417138862180719,"-",21594117,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.00964209972471057,"-",54921448,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.009372148871136217,"-",5536753,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009281838367614384,"-",10242987,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.008910479575791802,"-",11500177,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.00848134207512323,"-",5341704,"USD"
"WMT","WALMART INC","931142103","2936921",0.008409724094657216,"-",54241989,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008320334207902584,"-",29429516,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008124983332583664,"-",30086729,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007734341622169774,"-",12412638,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007490007930813249,"-",22083138,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005810042437931292,"-",83405904,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005603193859726324,"-",11944832,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005550508563211924,"-",48439322,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005181491340123316,"-",20880994,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005162288475163936,"-",20080977,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005143125637020522,"-",49801073,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004977904947419524,"-",41599018,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004882090756702453,"-",19425227,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004867060687307462,"-",21669658,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.004775789540202459,"-",31605458,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0047753892720428055,"-",11552283,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004480591772457959,"-",5949017,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004469144103091866,"-",8953023,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004406882390857755,"-",7806788,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004387779592938289,"-",13521802,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004314660606873575,"-",17140779,"USD"
