"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07113819481176353,"-",184349126,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06969789329594882,"-",298273240,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06537408781895983,"-",90124798,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03660954079515699,"-",113266080,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02629130452270821,"-",26490617,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020784990134388764,"-",71040953,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01720286231317101,"-",58236814,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016946130048451424,"-",22210187,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01671936738689178,"-",56439809,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.014530355961960891,"-",33641057,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013583262484798004,"-",9564509,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012982399950416112,"-",34495906,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.010569796880014262,"-",11195516,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010541047667904226,"-",53864803,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009854877798492971,"-",20252037,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008616791078365242,"-",10002283,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007952548235030952,"-",28538736,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007923769013304934,"-",5374689,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007913525731050001,"-",12021622,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007860588768459078,"-",29183493,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007235968621425364,"-",21412943,"USD"
"WMT","WALMART INC","931142103","2936921",0.007187273017893124,"-",52656046,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006576397274978822,"-",5202612,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005838850943007669,"-",11746379,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005806630618649134,"-",81834488,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.0056721675326424845,"-",19375790,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0054018309086780675,"-",30726324,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005197905564880154,"-",47018239,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.0051190502972867594,"-",20617509,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0048892366581023555,"-",19619030,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004640817057009578,"-",16649155,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004625952293893532,"-",5826770,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004552558776408725,"-",48833078,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.00452569016690018,"-",41256769,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004412854010810684,"-",7592468,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.004386485561568494,"-",5374380,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004275429976027219,"-",4630017,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004250742065279978,"-",8694623,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.00417518785544452,"-",18844945,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.00404758696829225,"-",21087990,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0039777545919038836,"-",2496714,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0038489533201123637,"-",13141783,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0038363892942215477,"-",11164393,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0038336384127565996,"-",11066217,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.003795476184433778,"-",13501900,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0037377776961071635,"-",5876972,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.003704066894154894,"-",4298972,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0035318217016278527,"-",51016956,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0035290208041362696,"-",3387977,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.003504733021602112,"-",21979614,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.003446014206332135,"-",6512045,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0033916667917900938,"-",25461477,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003365838515635565,"-",3827236,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0033163826684984667,"-",46816114,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.00330251822591513,"-",24898821,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0032945856840907533,"-",16121100,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0032846324947903055,"-",68673987,"USD"
"T","AT+T INC","00206R102","2831811",0.0032088982272589607,"-",86894636,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0031655043225500747,"-",7789491,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0031623233032560625,"-",3880422,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0031283024019386533,"-",6805910,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0031181191389156827,"-",10033944,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0030434652175596625,"-",406543,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.003027069964028574,"-",6905397,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0029619991133758993,"-",15096373,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0028921967466035143,"-",7097019,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.00287431101547869,"-",7382143,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.002773358667317769,"-",4823997,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002772608426918237,"-",1687230,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0027021958646209006,"-",7890695,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.002593951179776536,"-",13694010,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.002531751249052734,"-",4153885,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0025133353480455744,"-",17843407,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0025097441973331515,"-",8724077,"USD"
"C","CITIGROUP INC","172967424","2297907",0.002500241152272423,"-",23114060,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0024914083219686085,"-",3127040,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0024297085515111606,"-",14068796,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0024258073014335984,"-",4940491,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0023651878771514755,"-",3922925,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.002358345684707751,"-",15538651,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.002353083998705705,"-",2570081,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0023448613639268433,"-",13433966,"USD"
"FI","FISERV INC","337738108","2342034",0.0023372189150569515,"-",6974877,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0023200534147156775,"-",6011718,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0022925846128875075,"-",8860197,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.002240557941981349,"-",13728037,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002233185579655289,"-",15082315,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0022179206883261604,"-",5936676,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002208127550310946,"-",5957273,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0021795884055127784,"-",11216511,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.002168965001455416,"-",24559901,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.002167704597584204,"-",4557094,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0021578814499530084,"-",18097237,"USD"
"DE","DEERE + CO","244199105","2261203",0.0021100661284895517,"-",3109062,"USD"
"ANET","ARISTA NETWORKS INC","040413106","BN33VM5",0.0020723840540224302,"-",3120548,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.002028640037127097,"-",5666329,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.0020248688287187863,"-",15793342,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0019909979754812834,"-",8872991,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0019894274722449313,"-",1285526,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0019878869786245606,"-",13264865,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0019452033014938977,"-",6965086,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0019369306506884002,"-",2811771,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0019359603397716733,"-",51766189,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.001923406317086184,"-",8181647,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0018966877556575454,"-",16205322,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0018918362010739104,"-",1630641,"USD"
