"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.08157534647418696,"-",288603962,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06741499385726626,"-",87919525,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06545253354170467,"-",175532024,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.038371947990357036,"-",114790659,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.02817300067639808,"-",55631510,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.027620253408543304,"-",25653911,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.024391574449172743,"-",68801946,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.021217836995904196,"-",33189833,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.0196361661128652,"-",55232752,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01581348636689429,"-",21688552,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014585049361655921,"-",32522662,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011805061031563042,"-",9402783,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.01023379581238175,"-",20090420,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.0090809220842846,"-",5025497,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.008543089933848112,"-",19599676,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.00835619702776329,"-",50420615,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00809003950101739,"-",9762931,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007988397215895296,"-",28482387,"USD"
"WMT","WALMART INC","931142103","2936921",0.007754284744097589,"-",51910361,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.007322185312322658,"-",26896694,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.0072587337091251205,"-",5244832,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007074205273159451,"-",20892049,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.006560277217260903,"-",19191259,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.006523154038723476,"-",11766690,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.0061227205485442976,"-",27701893,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005889625696797871,"-",80589327,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.005780490934631541,"-",10710634,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.005510252951013346,"-",12540768,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005070661042194179,"-",22781540,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004808853342334149,"-",46829944,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.00466036062818444,"-",11015694,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.004462174134863829,"-",45804394,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004442260707193658,"-",37882904,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004237888680228004,"-",18407585,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.004098414873199454,"-",3579938,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.004070879271811843,"-",11304971,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.004068774195039094,"-",5540036,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004027231352945612,"-",20581453,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.003793398227828648,"-",29536081,"USD"
