"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06983693906460835,"-",88307037,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06936057999428173,"-",290912797,"USD"
"AAPL","APPLE INC","037833100","2046251",0.057754575288700136,"-",178444490,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03981694292914785,"-",112038571,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.030004048131635826,"-",26012265,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.022969117511005246,"-",55676823,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020167311368556533,"-",69284031,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017413819473579204,"-",21771573,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.017395620339980024,"-",33238882,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.016463362467721676,"-",56150751,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014808071726957608,"-",33211000,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.012249947881343209,"-",9358372,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012117431375284314,"-",20468965,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.010259468919666712,"-",5080435,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009750203334547508,"-",51699149,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009112113096199588,"-",9672485,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008527289590826947,"-",5271948,"USD"
"WMT","WALMART INC","931142103","2936921",0.008033071557622623,"-",51519838,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007302905108987047,"-",27847502,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.00720787741743949,"-",28592601,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.0068069662121328835,"-",11797138,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.006634299555918129,"-",19263298,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006432878468717095,"-",20964423,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005753527522857896,"-",78630538,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.005603752355194501,"-",18463418,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.005583852367987922,"-",10927794,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.005565062938136763,"-",24340876,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005295427616257771,"-",45977069,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.005141310269384896,"-",10979554,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0051113752458946575,"-",47293304,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004970514552138282,"-",12744539,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.004932205325886903,"-",11364354,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.004886872574739084,"-",19845232,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004684090804652131,"-",39053647,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004506931893909596,"-",20594981,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004310863493061262,"-",5653693,"USD"
"INTU","INTUIT INC","461202103","2459020",0.004205560644720766,"-",3323487,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004194725206739506,"-",21464367,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004114805097234149,"-",8509024,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.00406634077444447,"-",2445969,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.00404545029013711,"-",19239561,"USD"
"T","AT+T INC","00206R102","2831811",0.0038985165485001957,"-",85227182,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0038894720093173157,"-",30034061,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0038848897095985556,"-",15815596,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0038367455474879173,"-",7432611,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0038284813999601977,"-",3704850,"USD"
