"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07118583022433891,"-",162886578,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06609888595340323,"-",82348612,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03216328325359728,"-",100634793,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.030341930689340147,"-",27376479,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.022380493387601435,"-",65759118,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.020117962378191353,"-",30610386,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.019185625399677476,"-",55945759,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.018946789557343385,"-",24637814,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01748515606830789,"-",20215950,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.0131950722344352,"-",10268464,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.012451969798111246,"-",44376687,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01182234429121681,"-",8839436,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011536429079794906,"-",32215000,"USD"
"JNJ","JOHNSON + JOHNSON W/D","478160104","2475833",0.01044714425747676,"-",26693332,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010364189671504126,"-",17811549,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009599117527479654,"-",26131191,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.009484025764725502,"-",4574645,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009126290342785354,"-",9223241,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008200731676992147,"-",11145038,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.008069900273376328,"-",19668240,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.00727208289804687,"-",19565862,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007232429768630967,"-",28128873,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007068673707785204,"-",4912308,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0065918991527418105,"-",5052660,"USD"
