"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07441007312780289,"-",166207780,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06785329154085135,"-",83587233,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.0304850807867045,"-",100348628,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.029124416737897806,"-",27802094,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.01959363608991704,"-",66786832,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.019123572374157394,"-",30285984,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.01704491995156535,"-",24868162,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01695343391804758,"-",57449099,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016520064327993154,"-",20047257,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.012143382455732826,"-",10466274,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.011651332178239483,"-",29214112,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011489010528142937,"-",45450186,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011378270049859739,"-",32851354,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010060701656297051,"-",18191454,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.00976233254665648,"-",8855198,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.009679471626925399,"-",4692164,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009633544142415008,"-",26488807,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008610625589773314,"-",9406507,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008330792996351765,"-",11384033,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007716654981050077,"-",28524846,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.007384114466846519,"-",19590513,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0069785247230461,"-",15464179,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006613458057198404,"-",19856161,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.006533289369516347,"-",43701312,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006300451182194989,"-",4982288,"USD"
"PFE","PFIZER INC","717081103","2684703",0.006007925213223781,"-",63462558,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.00599214075643265,"-",5156675,"USD"
"WMT","WALMART INC","931142103","2936921",0.005918872159779943,"-",15745845,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005894113596158731,"-",8223315,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005708050447881717,"-",46125334,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005613742556327377,"-",11005887,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.00555009619644248,"-",4336099,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.0054191141216425424,"-",77940128,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005411406360998484,"-",7099556,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.00516506712851276,"-",5000254,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005140557845636827,"-",17299649,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.005062154065631353,"-",19577132,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004964665351767239,"-",5503885,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.004939328456816977,"-",18103674,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.004622283233740025,"-",46758359,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004424803027329186,"-",20511942,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.004318898595504419,"-",7465672,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.0042755436882853165,"-",42181261,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.004220711895553521,"-",10173140,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.004194966180181,"-",22746600,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.00411211523167973,"-",47158713,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004027738685017346,"-",17406660,"USD"
"RTX","RAYTHEON TECHNOLOGIES CORP","75513E101","BM5M5Y3",0.00396584726157922,"-",16448910,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.003764637815218992,"-",23617029,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0037542577649855315,"-",46888987,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0037071835890468514,"-",13850763,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.003684169990642599,"-",7501727,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0035262755665822288,"-",12517003,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.00350022074308556,"-",3696290,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.003495584121223352,"-",6704118,"USD"
"INTU","INTUIT INC","461202103","2459020",0.003463925466572788,"-",3159274,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.003442816373062475,"-",8147655,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0034330146541580644,"-",13603180,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0034047960737923653,"-",6869895,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.003404616591655764,"-",5793352,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0033212271967446886,"-",10208040,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0033128513637032796,"-",5995736,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.003281053111835359,"-",6357065,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.00319928902738351,"-",12904771,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.003185189708430471,"-",14935678,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.003148635179942608,"-",9466574,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.0031218026005206657,"-",12211029,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0030998160387869667,"-",3934434,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0030822965880086864,"-",14669176,"USD"
"DE","DEERE + CO","244199105","2261203",0.003078238297475528,"-",3036238,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0030479457013090987,"-",2290457,"USD"
"T","AT+T INC","00206R102","2831811",0.0030406068761680547,"-",80038818,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.003039629695646557,"-",10348872,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0029565194951701955,"-",3737206,"USD"
"-","US DOLLAR","999USDZ92","-",0.0029525110607860924,"-",1213204519.63,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0028861325839329263,"-",2664830,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0028736585754391137,"-",2533702,"USD"
"BLK","BLACKROCK INC","09247X101","2494504",0.0028240118222091436,"-",1684091,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0027417292338071113,"-",3785987,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0027306910824061123,"-",6682103,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0027252467909291964,"-",15310659,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0026713522937996535,"-",415188,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0026446094554460125,"-",14001893,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0025683594610797574,"-",5691096,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.002552894083642584,"-",12971450,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0025250344675500883,"-",21884677,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002497184822687404,"-",4652295,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002451506618922291,"-",5559895,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0024130575567702993,"-",14418216,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0024116815270563536,"-",2886781,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0024052401125983177,"-",5219871,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0022876294569752,"-",1207032,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.00223333611065321,"-",1514846,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.002216474761042469,"-",3326025,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.002195664804426492,"-",4652495,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002194209004874057,"-",16705878,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.002159917945553336,"-",5224421,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0021440337764640923,"-",20045439,"USD"
