"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07109360850608494,"-",185289346,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06463780235385241,"-",90584950,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.05949482787064925,"-",299795456,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03574669983802818,"-",113838940,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02603412494724126,"-",26625513,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020224931573321413,"-",71404929,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017320424639673614,"-",22324647,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01672220884177629,"-",58537166,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.016114708562369243,"-",56730565,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.014799034705122623,"-",33815177,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01442329742280046,"-",9614089,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012177210814304775,"-",34675690,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.01113476598434437,"-",11254364,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011014865531936816,"-",54148059,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009586232145086906,"-",20359165,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008466240453451285,"-",10055595,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008421004784140741,"-",28691240,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.00838536274663724,"-",12085850,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008061472960952094,"-",29339841,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008039453481710982,"-",5402201,"USD"
"WMT","WALMART INC","931142103","2936921",0.007297662302185819,"-",52940166,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007192242050800953,"-",21528715,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006265110281739536,"-",5230888,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006012893502080597,"-",30895872,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005750584461102814,"-",47278551,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.0055239074850382975,"-",19482554,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005473884972414468,"-",82284756,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005426405470300823,"-",11810911,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005345388147223475,"-",19727398,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005262815100069308,"-",20726593,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004865596858378778,"-",16738175,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004839478644550666,"-",4654917,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004719628055094293,"-",5857706,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.004607845291138852,"-",5402992,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004556975108344963,"-",7632916,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004493549434443937,"-",8743939,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004358480672287411,"-",49094486,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0041775479676354746,"-",11228349,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.00417533405260308,"-",13213271,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004083835537187684,"-",21201890,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0039339774237111555,"-",5910784,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003933638355643131,"-",51297008,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.0038968893606234328,"-",41478021,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0038753086753527065,"-",18946417,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0038171485290962935,"-",13574944,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0038045730928086842,"-",11126213,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.003691982549044127,"-",2510046,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0036477541113474204,"-",7832859,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0036210674598758565,"-",25036433,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0035587786612617358,"-",6550109,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0035540217357191584,"-",4322400,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.003525549990595349,"-",22100362,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0035042684830317024,"-",3407657,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.003420129739210483,"-",16210228,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0033912391452967606,"-",3903310,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0033748242617682874,"-",10089640,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0033580204472206097,"-",69053667,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0033048765138529103,"-",47075198,"USD"
"T","AT+T INC","00206R102","2831811",0.003279745586458164,"-",87375628,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0032238492181853253,"-",25601673,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0032112538367172444,"-",6944109,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.00319946623505828,"-",3848248,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.003118000145420311,"-",6843862,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0030918719590019637,"-",7423571,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.003077970168212965,"-",7136759,"USD"
"-","US DOLLAR","999USDZ92","-",0.00292420279936392,"-",1724008273.94,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.002840692328727569,"-",408383,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.002773656577161107,"-",7935423,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0027246412961511157,"-",13771882,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0026966482353586343,"-",4853317,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0026886701631698264,"-",15180501,"USD"
"2481632D","BLACKROCK FUNDING INC/DE","09290D101","BMZBBT7",0.0026881216707068454,"-",1696774,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0026565285048391644,"-",2585081,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0026250749552347878,"-",14150624,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0025610808436903085,"-",17945363,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0025318013187573822,"-",4177969,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.002506002227816823,"-",3145124,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.002449248216783688,"-",2824375,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0024373209988614196,"-",23247968,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.00238595218655573,"-",15629703,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0023848352564492963,"-",11283343,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0023606218073562633,"-",4969071,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0022989413367465387,"-",13511842,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.002297485338572081,"-",1293822,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0022939251238578255,"-",6046482,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0022820677140672095,"-",13809193,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0022680362796051426,"-",4577426,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002264555845612775,"-",5992653,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.002259978426694446,"-",8774485,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0022403922594709216,"-",5691629,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.002216777165792049,"-",24705741,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0022133964577020415,"-",14640859,"USD"
"DE","DEERE + CO","244199105","2261203",0.0022059070424347974,"-",3122954,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0022039025517973593,"-",3945897,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0021600630451198573,"-",15171543,"USD"
"FI","FISERV INC","337738108","2342034",0.002157480144248731,"-",7015465,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.002148923661826234,"-",1588867,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0020938749637234564,"-",1637909,"USD"
