"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.07191934108710613,"-",84986961,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07015012399758731,"-",282511650,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06609617180168978,"-",166023108,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.0369425828238114,"-",104551472,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.023970161932052782,"-",25163793,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.022562190683311372,"-",67402856,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01904067661387002,"-",56431277,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.016578895724406375,"-",5034026,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01616154636233603,"-",20804131,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.015338034322127127,"-",9117802,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012468970084936047,"-",33055799,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010952143796396908,"-",51622573,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01092839960948267,"-",31700177,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.009728992976013238,"-",10575612,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009510592483903207,"-",18095023,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008567869216177974,"-",26913299,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008314367751587896,"-",5077498,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008110025659231133,"-",9439377,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007724015021735336,"-",27528128,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007642766476542069,"-",11388958,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0071341725967848536,"-",28977010,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006597712066982901,"-",20187668,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006384204498345716,"-",4951849,"USD"
"WMT","WALMART INC","931142103","2936921",0.006319265698061935,"-",48937630,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005977901736508546,"-",78731111,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005902676790355469,"-",19847035,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005675060792072655,"-",18475446,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005253118685883628,"-",44495501,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.005206740975665551,"-",12727077,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.005135448379051999,"-",5172109,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005085358450820781,"-",11076798,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004975812998508479,"-",15722811,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004950327771340098,"-",18244036,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0046737325084364656,"-",4417682,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004659854216295694,"-",5544737,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004610044455461693,"-",41180993,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.004338362127987851,"-",9520976,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004171962705997206,"-",7176969,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004124544374018032,"-",46496732,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004046207568560139,"-",20925635,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004015739364112664,"-",19846295,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.003997098226219184,"-",8294732,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.0038990596491497703,"-",12445854,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0038010010601234132,"-",10385579,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0037481895057477894,"-",3204302,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003673054613400961,"-",48074989,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0036414757453430845,"-",5827186,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.003601361777648527,"-",6120798,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0035498009705819127,"-",7521802,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.003458166219734629,"-",12631643,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0034574457892846398,"-",10470200,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0034007118913479614,"-",64567261,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0033671818574880306,"-",17752109,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0033052248387889275,"-",4024513,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.003270303973921378,"-",2345623,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0032583768475826624,"-",45340351,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003243497957594683,"-",3729490,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0032278686192212984,"-",23462068,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003141046744019084,"-",23532535,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0030651213793729615,"-",7538751,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0030623897472500843,"-",3676483,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0030288597133901534,"-",15182724,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.0030227760784791303,"-",1500076,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0030085575830703084,"-",398923,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.002980110586274193,"-",6970614,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002859958796781489,"-",6543109,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002849472531342752,"-",13480372,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0028417879398761965,"-",6578121,"USD"
"INTC","INTEL CORP","458140100","2463247",0.002812700560457868,"-",48380170,"USD"
"T","AT+T INC","00206R102","2831811",0.0028113797712995534,"-",81761642,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0028031948809093946,"-",4567492,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.002731912290274316,"-",13035424,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.002727649743445211,"-",2686304,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.002678050108159124,"-",6689504,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.002652184653808804,"-",14335619,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0026372057040361043,"-",2946608,"USD"
"-","US DOLLAR","999USDZ92","-",0.0025298915849230755,"-",1332453336.49,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.002527440120197417,"-",13928623,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0025064575833414707,"-",21776812,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0025062074338796686,"-",3866923,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0024713966347753116,"-",5671386,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0024486030158159195,"-",16748519,"USD"
"KLAC","KLA CORP","482480100","2480138",0.002436575829692483,"-",1546912,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.002396862101136808,"-",1208733,"USD"
"BLK","BLACKROCK INC","09247X101","2494504",0.002376760090386405,"-",1599068,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002349463781114578,"-",17020945,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0023465220234437875,"-",4637763,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0023159737711685355,"-",15214963,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002300274390945846,"-",5634963,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0021973629023605314,"-",4703371,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0021966024479966534,"-",6562182,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0021898684244849452,"-",10565825,"USD"
