"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.07361253443705827,"-",83070788,"USD"
"AAPL","APPLE INC","037833100","2046251",0.07338315508293587,"-",164315358,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.034982188340299585,"-",101517676,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.032449055486089985,"-",27616643,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02117553320389524,"-",66335833,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.019769487312669063,"-",24850347,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01822422221755311,"-",56428205,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01724725535816007,"-",20390282,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.016691729893803516,"-",30874489,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.013579978484687054,"-",10356833,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013177315866361615,"-",8915738,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011447145886700653,"-",32492481,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011359638388828605,"-",45245400,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010629388218986282,"-",17976764,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.010565664502279182,"-",4617030,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009717196127235662,"-",26373564,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.009611830773472087,"-",26941105,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008871410434579431,"-",9308822,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007830809948559465,"-",11248438,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0072752844842029095,"-",5099543,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0070303695962555994,"-",28389967,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006927977215137643,"-",4957807,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006908037277393292,"-",19850701,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.0066162755477574475,"-",19747339,"USD"
"WMT","WALMART INC","931142103","2936921",0.006470429717970701,"-",15967462,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.006244323636761161,"-",15401210,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005990720061081875,"-",43543325,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005754744111089237,"-",45592099,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005669348725096736,"-",10897153,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.005383182590440356,"-",7057403,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.0053271265405566365,"-",4957784,"USD"
