"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06859466161563928,"-",170929404,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06655895850257168,"-",88137893,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.05748994135881432,"-",291697318,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03553795058758059,"-",108560841,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02392911753885051,"-",26000527,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.018888930203412615,"-",69691464,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017971761118338706,"-",21479289,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.015856978938291633,"-",57978437,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01554691655078143,"-",9461612,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.013964794875924615,"-",51680094,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.013564396436701046,"-",32895142,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012768702724666603,"-",34070177,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.01192606988784401,"-",10919808,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010753402271041136,"-",53222345,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009716378818729445,"-",18677031,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009076721924419665,"-",28001933,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008716948692324613,"-",28564542,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008666797574559062,"-",9740639,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008561802427170011,"-",5251136,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007950433084720408,"-",11758046,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007613594082856531,"-",20947854,"USD"
"WMT","WALMART INC","931142103","2936921",0.0072820983964130065,"-",50680600,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006322262837645503,"-",30067462,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006279005997641417,"-",5112605,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.0060006632915591464,"-",45999787,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005780916943345008,"-",80721967,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.005567324413452058,"-",5315425,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.0053803984296176095,"-",18930518,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.005288811601822699,"-",16314299,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005158921007306614,"-",11494974,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.005153647735346828,"-",4528458,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005124799835802119,"-",20334863,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0049929280119728695,"-",19172204,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004821831850226429,"-",5703247,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.00472132949052228,"-",7447767,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004540327182210018,"-",8549832,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004397448528863189,"-",20595527,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0042734015602000726,"-",48040670,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0042570213966361846,"-",18421481,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004068564462877927,"-",41363385,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0040675138109694305,"-",10865870,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003970173413199422,"-",49887497,"USD"
