"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07565809157517683,"-",165678307,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06781138669690474,"-",83321133,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03144943948298752,"-",100029054,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.030310407948370123,"-",27713594,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.020636400115291716,"-",30189564,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.019534679396868614,"-",66573859,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.01812578988308696,"-",24788888,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.016858827005953533,"-",57266219,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016194000693883492,"-",19983417,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.01188873322502265,"-",10432974,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.011823541470304334,"-",32746774,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.010904517155623935,"-",29121112,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010812152201614774,"-",45305369,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010415140396275158,"-",18133554,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.010023212351624587,"-",4677224,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.00929109100345312,"-",8826998,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.009260718025375642,"-",26404447,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008877611800744293,"-",9376567,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.00844263128076828,"-",11347793,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0070662279946054314,"-",28433932,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.007053548497357467,"-",19528039,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.00673594304034906,"-",15414859,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006464649646402016,"-",4966388,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.006316313484022313,"-",5140235,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006282162573981801,"-",19793041,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.006235800670129373,"-",43561895,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005888240897688469,"-",10970847,"USD"
"WMT","WALMART INC","931142103","2936921",0.005721373929189294,"-",15695625,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.005686176362536332,"-",8197081,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005499422918400608,"-",45978754,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005376914253952886,"-",77691894,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0053444080900176515,"-",4322299,"USD"
"PFE","PFIZER INC","717081103","2684703",0.005340131750143928,"-",63260260,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.00532729276236454,"-",7076936,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.005280562036658201,"-",4984354,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005026224479832846,"-",18045681,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004934956023227205,"-",5486365,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004915418433128137,"-",19514912,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004826233321589182,"-",17244569,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.004618108146243048,"-",46609499,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004428344318326753,"-",42046981,"USD"
