"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06799587378305798,"-",187119402,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06322818379363539,"-",92036604,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.05684726806752594,"-",303657604,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.04311508996537833,"-",115847209,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.028151839645938148,"-",26986186,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02193284779969001,"-",72330820,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.021705827289225526,"-",34571753,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.018475137753963616,"-",57817122,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.018047203194266136,"-",58914626,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017027655138792636,"-",22690040,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014647200593591923,"-",34851190,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.012461457569401905,"-",9753621,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.011313600943773502,"-",21392053,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.009788586725823762,"-",11392113,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.009475837702293164,"-",54406909,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008784794288664148,"-",10146959,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008369773352837858,"-",5484959,"USD"
"WMT","WALMART INC","931142103","2936921",0.008273723912585117,"-",53733078,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008258795962828228,"-",12295902,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.008129799330860886,"-",5291300,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007819214211870866,"-",29152988,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007203678103224588,"-",29804015,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.006493717975708586,"-",11834184,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.0061516615077320995,"-",82634819,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006117607433971395,"-",21875282,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005142504182817505,"-",20688974,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.005078364855605542,"-",41215736,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004978326651222703,"-",19895597,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.004848482406877714,"-",31314513,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.0048459595135654275,"-",47993552,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004608608104003993,"-",49343347,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.004598107682431512,"-",2549984,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004563186052472511,"-",7735420,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004393224812889069,"-",21470819,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004368803604502549,"-",4734967,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004151206549295421,"-",16983863,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004118817784559032,"-",13398058,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004110461323706478,"-",8871339,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004095254160460482,"-",5894297,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004055675648379593,"-",11446248,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004016725366649193,"-",22417591,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0039970408156671635,"-",4408794,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.003968750506074449,"-",19247571,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003890540813393568,"-",3886095,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.003778436597517186,"-",5449328,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0037319276077602526,"-",5976654,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0037217363154078537,"-",13752837,"USD"
"-","US DOLLAR","999USDZ92","-",0.0036695433367655316,"-",2321197873.47,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.0036525412296609925,"-",20089045,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.003446012994914884,"-",6888936,"USD"
"T","AT+T INC","00206R102","2831811",0.003389711589218562,"-",88822924,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003347989116417745,"-",52111080,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.003338924649932099,"-",11292634,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0033275566721613224,"-",3469827,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0033173952955398997,"-",15356308,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0032572746481890095,"-",16476703,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0032357353218864845,"-",3930465,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0031524100392087535,"-",7957544,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0030265645309041863,"-",409482,"USD"
