"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.08569742651362158,"-",288561373,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06828650089734384,"-",87906505,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06789664114559607,"-",175506029,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.037915090423589363,"-",114773810,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.030796166958059704,"-",55623272,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.027656159361585726,"-",25650113,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.027093481971732426,"-",68791758,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.021968341121566416,"-",33184919,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.021797608508362112,"-",55224571,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01479889820101358,"-",21685339,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014250317175683928,"-",32517996,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.010970872291915536,"-",9401391,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009833566029760727,"-",20087444,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.008420906790099075,"-",50413148,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.007931305033745928,"-",5024753,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00776525125632477,"-",9761485,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.007738664694785125,"-",19596772,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.007669160539345463,"-",26892710,"USD"
"WMT","WALMART INC","931142103","2936921",0.007628148398824081,"-",51902672,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007622531800645162,"-",28478169,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.007275469928449028,"-",19188415,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.006863373236486686,"-",5244055,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006745973365492863,"-",20888956,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.006379737245161946,"-",11764947,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.006077278943939077,"-",80577390,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.005910656523363038,"-",27697789,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.005652652150177938,"-",12538911,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.0054572284526169254,"-",10709047,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.00506763805815306,"-",22778168,"USD"
